path	translation	split
common_voice_zh-CN_18813341.mp3	Fenner is an unincorporated region in Cochise County, locatd in Arizona, USA.	train
common_voice_zh-CN_18813342.mp3	Currently representing Devizes Constituency in Parliament, Second May ministry.	train
common_voice_zh-CN_18813343.mp3	Six Rivers National Forest is a U.S. National Forest located in the northwestern corner of California.	train
common_voice_zh-CN_18813344.mp3	Nanqin Zhou was named during the Northern and Southern dynasties period of the Sixteen Kingdoms of the Five Barbarians.	train
common_voice_zh-CN_18813345.mp3	However, the king of Bohemia only issued a warm appeal for his release.	train
common_voice_zh-CN_18813347.mp3	The main central staircase connects to the Victory Gate through Victory Path.	train
common_voice_zh-CN_18813348.mp3	Appointed as the magistrate of Yangqu County, Shanxi.	train
common_voice_zh-CN_18813349.mp3	There are 2 arched entries to the front and adjoining passage, behind the main staircase, connecting with the first class cabins.	train
common_voice_zh-CN_18813350.mp3	There, it shelled Russian gun batteries and troop positions and engaged Russian destroyers and gunboats.	train
common_voice_zh-CN_18813351.mp3	Iskandar Puteri City Council is the local government of Nusajaya, Johor state, Malaysia, which is subordinate to the government of Johor state.	train
common_voice_zh-CN_18813352.mp3	With the decline of the Kebalan who migrated to other places, the returning communication was interrupted.	train
common_voice_zh-CN_18813353.mp3	Hu Qixian, born in Anfu county, Ji'an, Jiangxi Province, was a political figure and a Jinshi in the Ming Dynasty.	train
common_voice_zh-CN_18813354.mp3	Lyublino Park is surrounded by the Chuerlia River and divided into two parts by Krasnodenskawa Street.	train
common_voice_zh-CN_18813355.mp3	Later, Wu Shoupeng took over.	train
common_voice_zh-CN_18813356.mp3	Sails in parallel squares have been in use for centuries.	train
common_voice_zh-CN_18813357.mp3	Larry Donnell Nance Jr, born in Akron, Ohio, is a professional basketball player.	train
common_voice_zh-CN_18813358.mp3	Nguyễn Đăng Hành, an official of the Vietnamese Nguyễn Dynasty.	train
common_voice_zh-CN_18813359.mp3	The church was destroyed during World War II.	train
common_voice_zh-CN_18813360.mp3	The Merry Cemetery is a cemetery in the village of Săpânța, Maramureş county, Romania.	train
common_voice_zh-CN_18813361.mp3	In the 14th year of Wanli, he was ranked 157th among the 3rd-tier Jinshi Scholars.	train
common_voice_zh-CN_18813362.mp3	Wei Zhong was promoted to Qingzhou Defense Captain, in Jianyuang 7th year, in February.	train
common_voice_zh-CN_18813363.mp3	Caridina cantonensis, is a species of small freshwater shrimp in the family Atyidae that is native to China.	train
common_voice_zh-CN_18813364.mp3	In the third year of Jianwu, Yinmu, the honorable concubine’s father, was ratified as Xuan’en Duke.	train
common_voice_zh-CN_18813365.mp3	The venom of most widowed spiders does not kill.	train
common_voice_zh-CN_18813366.mp3	Later, she went to Taipei to study at Taipei City First Women's High School, and then attended the medical department of Taipei Medical College for university.	train
common_voice_zh-CN_18813367.mp3	Based on the above information, the relevant departments have further formulated a four-year "integration specific plan".	train
common_voice_zh-CN_18813418.mp3	Huang Jin, was a political figure and Jinshi in the Ming Dynasty.	train
common_voice_zh-CN_18813419.mp3	Here are the confirmed candidates.	train
common_voice_zh-CN_18813420.mp3	One of the trends of British stamps in recent years is the increasing number of stamps commemorating events related to the British royal family.	train
common_voice_zh-CN_18813422.mp3	So far, the largest earthquake in Jilin Province's history has occurred on this fault.	train
common_voice_zh-CN_18821310.mp3	The series is made up of 4 books with 120 chess endgames.	train
common_voice_zh-CN_18821311.mp3	She attended two private bilingual schools in Mexico City: and.	train
common_voice_zh-CN_18821312.mp3	The main pagoda was influenced by Ceylon architectures, top of the stupa was oblong, adorned with 4 groups of lotus bud shaped niches.	train
common_voice_zh-CN_18821313.mp3	Ding Xiaobing, a native of Dingxi, Gansu, Han Chinese, Chinese Communist Party.	train
common_voice_zh-CN_18821314.mp3	The word “speckled” was added because Trout apprently had “a lot of freckles”.	train
common_voice_zh-CN_18821315.mp3	As a senior in high school, Appel was a relief pitcher and threw a no-hitter that cemented his position in the 2009 MLB draft.	train
common_voice_zh-CN_18821316.mp3	Will Tudor is an actor from UK.	train
common_voice_zh-CN_18821317.mp3	Cartago is a census designated region in Inyo County, located in California, USA.	train
common_voice_zh-CN_18821318.mp3	Orso Mario Corbino, born in Augusta, was an Italian physicist and politician.	train
common_voice_zh-CN_18821319.mp3	Prince Louis was part of House of Windsor.	train
common_voice_zh-CN_18821320.mp3	Its main goal is to carry out major raids from Songhua River to Harbin and Jiamusi.	train
common_voice_zh-CN_18821321.mp3	Zou Yingshuan, Shanxi Yuchi personnel.	train
common_voice_zh-CN_18821322.mp3	Gypsum.	train
common_voice_zh-CN_18821324.mp3	Is a forest full of pools, each pool leads to a different one, including the earth, Narnia and Chann.	train
common_voice_zh-CN_18821325.mp3	The establishment of the association is mainly to support China's resistance against Japan.	train
common_voice_zh-CN_18821326.mp3	The National Wilderness Conservation System is a system established by the United States to conserve federally controlled wilderness areas under natural conditions.	train
common_voice_zh-CN_18821327.mp3	Successfully completed Imperial Court exam in Wenli 16th years.	train
common_voice_zh-CN_18821328.mp3	Niyaz Asim, from Sulei, Xinjian, ethnic Uyghur, member of Chines Communist Party.	train
common_voice_zh-CN_18821329.mp3	Yan Xian may refer to:	train
common_voice_zh-CN_18821330.mp3	River water should be cleaner.	train
common_voice_zh-CN_18821331.mp3	The range covers Morioka and Shiwa.	train
common_voice_zh-CN_18821332.mp3	Red-eyed snow crab, also known as Bayes snow crab, is a type of snow crab.	train
common_voice_zh-CN_18821333.mp3	Legal mother Lu; Biological mother Lu.	train
common_voice_zh-CN_18821334.mp3	The station has three reserved entrances and exits, which will be put into use gradually after the construction of the neighboring area is completed.	train
common_voice_zh-CN_18885538.mp3	The Xin’an Zhou was renamed as Sumao Commandery in the Tianbao era of the Emperor Xuanzong of Tang.	train
common_voice_zh-CN_18885539.mp3	Buy this book	train
common_voice_zh-CN_18885540.mp3	Elizabeth Debicki is an Australian actress.	train
common_voice_zh-CN_18885541.mp3	Yue Hesheng, Yue Junsheng, Yue Yuansheng, three brothers who were scholars.	train
common_voice_zh-CN_18885542.mp3	He was born in Xuzhou city, Jiangsu Province, and currently works in Beijing People's Art Theatre.	train
common_voice_zh-CN_18885578.mp3	Among them, the importance of pioneers who introduced faith to various countries, regions and islands around the world was particularly emphasized.	train
common_voice_zh-CN_18885579.mp3	Tian Wan may refer to:	train
common_voice_zh-CN_18885580.mp3	This letter was used in the old komi alphabet to represent the voiced palato-alveolar affricate.	train
common_voice_zh-CN_18885581.mp3	This theory was first put forward by the ancient Greek philosopher Socrates.	train
common_voice_zh-CN_18885582.mp3	The program mainly invites old or young singers to sing old songs to recall the past.	train
common_voice_zh-CN_18885623.mp3	In the eleventh year of Wanli, win the forty second place at Jinshi second round.	train
common_voice_zh-CN_18885624.mp3	West Wei moved to Shangma County.	train
common_voice_zh-CN_18885631.mp3	Son of Vietnamese Prime Minister, Nguyen Van Tam.	train
common_voice_zh-CN_18885639.mp3	Holmogoi is a town belonging to Zarari District, Irkutsk state, Russian Federation.	train
common_voice_zh-CN_18885640.mp3	The play also interprets in detail the rapid postwar economic boom, and the interactive story of love between husband and wife.	train
common_voice_zh-CN_18885641.mp3	Old Jenny Lind is an unincorporated community in Sebastian County, Arkansas, United States.	train
common_voice_zh-CN_18885642.mp3	Then the covariance matrix is diagonalized.	train
common_voice_zh-CN_18885643.mp3	For this task, a pipeline was installed with an additional expenditure of 50 million Euros.	train
common_voice_zh-CN_18885649.mp3	Laozhou was set up in the Northern and Southern Dynasties and Tang Dynasty.	train
common_voice_zh-CN_18885650.mp3	Late mother Ms. Lin; Ms. Wung.	train
common_voice_zh-CN_18885651.mp3	He was a volunteer in the signals force in World War I.	train
common_voice_zh-CN_18885652.mp3	Most of them don't.	train
common_voice_zh-CN_18885653.mp3	Montpellier South France Station is a railway station in France, located in Montpellier, the southern city of France.	train
common_voice_zh-CN_18885714.mp3	The immature stock broker dreamed to be rich, but fell into a conspiracy.	train
common_voice_zh-CN_18885717.mp3	August, Year 10th of Daoguang in the Qing Dynasty, he began to serve as the magistrate of Fengshun County, Chaozhou Prefecture, Guangdong Province.	train
common_voice_zh-CN_18885718.mp3	Prince Frederick, member of British Royal Family, Grandson of King George II, brother of King George III.	train
common_voice_zh-CN_18885720.mp3	The historical age of Longxian Arch Bridge is Jiaqing years in the Qing Dynasty.	train
common_voice_zh-CN_18885721.mp3	According to records, this kind of intentional killing of puffer fish in the Amazon occurs from time to time.	train
common_voice_zh-CN_18885722.mp3	Babosdoebrete.	train
common_voice_zh-CN_18885725.mp3	Raffaella Aleotti, an Italian nun, is a composer and organist.	train
common_voice_zh-CN_18885726.mp3	It supports applications running on large clusters built from commodity hardware.	train
common_voice_zh-CN_18885727.mp3	Achieved eighty-third place in the third rank scholars for the Palace Examination.	train
common_voice_zh-CN_18885728.mp3	Teucrium taiwanianum is a species under the teucrium which is a genus of the lamiaceae.	train
common_voice_zh-CN_18959651.mp3	This is part of the traditional costumes in Gangbao.	train
common_voice_zh-CN_18959652.mp3	This is constructed and managed by Busan City and Beigang Bridge Co., Ltd.	train
common_voice_zh-CN_18959653.mp3	Bathophilus ater is a kind of family Stomiidae, order Stomiiformes, class Actinopterygii.	train
common_voice_zh-CN_18959654.mp3	Luoxi Town is a township in Xiaxia.	train
common_voice_zh-CN_18959655.mp3	Qisen had the corrupt sheriff to pass the news to Baige.	train
common_voice_zh-CN_18959656.mp3	The Socialist Action was a small Trotsky organization in the United Kingdoms.	train
common_voice_zh-CN_18959657.mp3	He was born in Nara Prefecture.	train
common_voice_zh-CN_18959658.mp3	There are daily services.	train
common_voice_zh-CN_18959659.mp3	Corporate governance methods are also about the relationship between company-wide stakeholders and the management of multiple goals.	train
common_voice_zh-CN_18959660.mp3	He got sicker and eventually died in the first year of Zhengde Period.	train
common_voice_zh-CN_18959661.mp3	Red Wing is the center of Goodhew County.	train
common_voice_zh-CN_18959662.mp3	The Peace Agreement between Dutch East India Company and Mattauw District.	train
common_voice_zh-CN_18959663.mp3	The introduction of the Yuemei Sugar Factory Railway.	train
common_voice_zh-CN_18959664.mp3	Hugo then introduced the background of Jean Valjean in detail.	train
common_voice_zh-CN_18959665.mp3	The cultural heritage of Old Bazaar is now protected by the Macedonian government.	train
common_voice_zh-CN_18959666.mp3	Weilmunster is a community in Hesse, Germany.	train
common_voice_zh-CN_18959667.mp3	This posture may be suitable for men who are physically handicapped or want to save energy.	train
common_voice_zh-CN_18959668.mp3	The cloth produced here was sent to Arlington factory.	train
common_voice_zh-CN_18959669.mp3	In the fourth year of Xining Period during the Northern Song Dynasty, the county was demoted to a town.	train
